scr_path,phish,min_distances,only_name,Closest
apwg_sample_4190/2023-01/2023-01-20/2023-01-20-156369.png,0,1.1451,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-06/2023-06-28/2023-06-28-33442.png,0,1.257,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2023-02/2023-02-27/2023-02-27-22855.png,0,1.6735,../../data/targetlist/merge277/Chase Personal Banking/T39_91.png,Targetlist: ../../data/targetlist/merge277/Chase Personal Banking/T39_91.png
apwg_sample_4190/2023-01/2023-01-19/2023-01-19-127744.png,0,1.1001,../../data/targetlist/merge277/Adobe/T2_24.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_24.png
apwg_sample_4190/2022-12/2022-12-27/2022-12-27-177823.png,0,1.1102,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2022-12/2022-12-27/2022-12-27-185169.png,0,1.1663,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-26/2022-12-26-208492.png,0,1.2999,../../data/targetlist/merge277/Microsoft OneDrive/T90_186.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_186.png
apwg_sample_4190/2022-12/2022-12-27/2022-12-27-181197.png,0,1.11,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2022-12/2022-12-27/2022-12-27-179687.png,0,1.1007,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-27/2022-12-27-185999.png,0,1.6392,../../data/targetlist/merge277/Microsoft OneDrive/T90_186.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_186.png
apwg_sample_4190/2022-12/2022-12-27/2022-12-27-184288.png,0,1.4862,../../data/targetlist/merge277/ms_bing/T151_4.png,Targetlist: ../../data/targetlist/merge277/ms_bing/T151_4.png
apwg_sample_4190/2022-12/2022-12-26/2022-12-26-208832.png,0,1.365,../../data/targetlist/merge277/banco_de_occidente/T18_26.png,Targetlist: ../../data/targetlist/merge277/banco_de_occidente/T18_26.png
apwg_sample_4190/2022-12/2022-12-21/2022-12-21-200161.png,0,1.1544,../../data/targetlist/merge277/Facebook/T59_50.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_50.PNG
apwg_sample_4190/2022-12/2022-12-21/2022-12-21-201520.png,0,1.8513,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-06/2023-06-02/2023-06-02-24807.png,0,1.1572,../../data/targetlist/merge277/Google/T147_23.png,Targetlist: ../../data/targetlist/merge277/Google/T147_23.png
apwg_sample_4190/2022-12/2022-12-22/2022-12-22-322203.png,0,1.1095,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-07/2023-07-31/2023-07-31-16466.png,0,1.6675,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-26/2022-12-26-209922.png,0,1.4209,../../data/targetlist/merge277/eBay/T54_135.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_135.png
apwg_sample_4190/2022-12/2022-12-26/2022-12-26-207395.png,0,1.2866,../../data/targetlist/merge277/Microsoft OneDrive/T90_186.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_186.png
apwg_sample_4190/2023-06/2023-06-18/2023-06-18-187996.png,0,1.019,../../data/targetlist/merge277/Standard Chartered Bank/T121_13.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_13.png
apwg_sample_4190/2023-01/2023-01-27/2023-01-27-271743.png,0,1.3891,../../data/targetlist/merge277/Capitec Bank Limited/T36_31.png,Targetlist: ../../data/targetlist/merge277/Capitec Bank Limited/T36_31.png
apwg_sample_4190/2022-12/2022-12-08/2022-12-08-334477.png,1,0.8081,../../data/targetlist/merge277/Orange/T103_40.png,Targetlist: ../../data/targetlist/merge277/Orange/T103_40.png
apwg_sample_4190/2022-12/2022-12-12/2022-12-12-226046.png,0,1.2777,../../data/targetlist/merge277/snapchat/T119_1.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_1.png
apwg_sample_4190/2023-05/2023-05-06/2023-05-06-7305.png,0,1.1037,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-05/2023-05-16/2023-05-16-67041.png,0,1.5917,../../data/targetlist/merge277/Chase Personal Banking/T39_64.png,Targetlist: ../../data/targetlist/merge277/Chase Personal Banking/T39_64.png
apwg_sample_4190/2023-01/2023-01-19/2023-01-19-127197.png,0,1.0728,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-06/2022-12-06-239433.png,1,0.8753,../../data/targetlist/merge277/ms_bing/T151_6.PNG,Targetlist: ../../data/targetlist/merge277/ms_bing/T151_6.PNG
apwg_sample_4190/2022-12/2022-12-13/2022-12-13-256364.png,0,1.1765,../../data/targetlist/merge277/National Australia Bank Limited/T94_24.png,Targetlist: ../../data/targetlist/merge277/National Australia Bank Limited/T94_24.png
apwg_sample_4190/2022-12/2022-12-13/2022-12-13-258161.png,0,1.3116,../../data/targetlist/merge277/walmart/T139_22.png,Targetlist: ../../data/targetlist/merge277/walmart/T139_22.png
apwg_sample_4190/2022-12/2022-12-13/2022-12-13-253512.png,0,1.2751,../../data/targetlist/merge277/RBC Royal Bank/T111_14.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_14.png
apwg_sample_4190/2022-12/2022-12-13/2022-12-13-255108.png,0,1.1716,../../data/targetlist/merge277/National Australia Bank Limited/T94_24.png,Targetlist: ../../data/targetlist/merge277/National Australia Bank Limited/T94_24.png
apwg_sample_4190/2022-12/2022-12-13/2022-12-13-263048.png,1,0.9514,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-13/2022-12-13-267892.png,0,1.2602,../../data/targetlist/merge277/ms_bing/T151_6.PNG,Targetlist: ../../data/targetlist/merge277/ms_bing/T151_6.PNG
apwg_sample_4190/2023-02/2023-02-17/2023-02-17-43152.png,0,1.0672,../../data/targetlist/merge277/Facebook/T59_32.png,Targetlist: ../../data/targetlist/merge277/Facebook/T59_32.png
apwg_sample_4190/2023-07/2023-07-09/2023-07-09-48422.png,0,1.0505,../../data/targetlist/merge277/Facebook/T59_55.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_55.PNG
apwg_sample_4190/2023-06/2023-06-01/2023-06-01-84840.png,0,1.2893,"../../data/targetlist/merge277/Airbnb, Inc/T3_54.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_54.png"
apwg_sample_4190/2022-12/2022-12-04/2022-12-04-278344.png,0,1.6206,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-03/2022-12-03-281552.png,0,1.2825,../../data/targetlist/merge277/tech_target/T130_35.png,Targetlist: ../../data/targetlist/merge277/tech_target/T130_35.png
apwg_sample_4190/2022-12/2022-12-03/2022-12-03-285351.png,0,1.108,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2022-12/2022-12-03/2022-12-03-279615.png,0,1.3055,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-03/2022-12-03-284626.png,0,1.1399,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-02/2022-12-02-297433.png,0,1.2376,../../data/targetlist/merge277/tech_target/T130_35.png,Targetlist: ../../data/targetlist/merge277/tech_target/T130_35.png
apwg_sample_4190/2023-01/2023-01-14/2023-01-14-123432.png,0,1.3776,../../data/targetlist/merge277/Adobe/T2_26.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_26.png
apwg_sample_4190/2022-12/2022-12-02/2022-12-02-287066.png,0,1.1082,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-02/2023-02-07/2023-02-07-79864.png,1,0.8187,../../data/targetlist/merge277/WhatsApp/T141_30.png,Targetlist: ../../data/targetlist/merge277/WhatsApp/T141_30.png
apwg_sample_4190/2022-12/2022-12-19/2022-12-19-298079.png,0,1.1611,../../data/targetlist/merge277/Absa Group/T0_31.png,Targetlist: ../../data/targetlist/merge277/Absa Group/T0_31.png
apwg_sample_4190/2022-12/2022-12-19/2022-12-19-313823.png,0,1.0222,../../data/targetlist/merge277/Facebook/T59_63.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_63.PNG
apwg_sample_4190/2022-12/2022-12-20/2022-12-20-356081.png,0,1.1073,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2022-12/2022-12-19/2022-12-19-314661.png,0,1.0996,../../data/targetlist/merge277/Absa Group/T0_31.png,Targetlist: ../../data/targetlist/merge277/Absa Group/T0_31.png
apwg_sample_4190/2022-12/2022-12-19/2022-12-19-312512.png,0,1.0765,../../data/targetlist/merge277/Absa Group/T0_31.png,Targetlist: ../../data/targetlist/merge277/Absa Group/T0_31.png
apwg_sample_4190/2023-01/2023-01-16/2023-01-16-182077.png,0,1.1047,../../data/targetlist/merge277/AT&T/T15_27.png,Targetlist: ../../data/targetlist/merge277/AT&T/T15_27.png
apwg_sample_4190/2022-12/2022-12-22/2022-12-22-319027.png,0,1.1092,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-06/2023-06-18/2023-06-18-188308.png,0,1.2444,../../data/targetlist/merge277/Google/T147_14.png,Targetlist: ../../data/targetlist/merge277/Google/T147_14.png
apwg_sample_4190/2022-12/2022-12-08/2022-12-08-336729.png,0,1.2509,../../data/targetlist/merge277/Navy Federal Credit Union/T96_16.png,Targetlist: ../../data/targetlist/merge277/Navy Federal Credit Union/T96_16.png
apwg_sample_4190/2022-12/2022-12-08/2022-12-08-334485.png,0,1.3582,../../data/targetlist/merge277/Adobe/T2_26.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_26.png
apwg_sample_4190/2022-12/2022-12-08/2022-12-08-335078.png,0,1.1072,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2022-12/2022-12-09/2022-12-09-347664.png,0,1.1074,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-02/2023-01-02-75720.png,1,0.7785,../../data/targetlist/merge277/Dropbox/T53_45.png,Targetlist: ../../data/targetlist/merge277/Dropbox/T53_45.png
apwg_sample_4190/2023-01/2023-01-18/2023-01-18-139239.png,0,1.156,../../data/targetlist/merge277/RBC Royal Bank/T111_68.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_68.png
apwg_sample_4190/2022-12/2022-12-10/2022-12-10-360899.png,0,1.1074,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2022-12/2022-12-10/2022-12-10-363635.png,0,1.3605,../../data/targetlist/merge277/eBay/T54_39.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_39.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-91160.png,0,1.1068,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-05/2023-05-15/2023-05-15-124108.png,0,1.1004,"../../data/targetlist/merge277/Airbnb, Inc/T3_41.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_41.png"
apwg_sample_4190/2023-01/2023-01-09/2023-01-09-133992.png,1,0.9749,../../data/targetlist/merge277/eBay/T54_163.png,Targetlist: ../../data/targetlist/merge277/eBay/T54_163.png
apwg_sample_4190/2023-01/2023-01-26/2023-01-26-4260.png,0,1.3081,../../data/targetlist/merge277/typeform/T137_19.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_19.png
apwg_sample_4190/2023-01/2023-01-20/2023-01-20-165702.png,0,1.5051,../../data/targetlist/merge277/Adobe/T2_68.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_68.png
apwg_sample_4190/2023-07/2023-07-03/2023-07-03-114319.png,0,1.0762,../../data/targetlist/merge277/Standard Chartered Bank/T121_101.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_101.png
apwg_sample_4190/2023-01/2023-01-12/2023-01-12-169750.png,1,0.9375,../../data/targetlist/merge277/Facebook/T59_56.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_56.PNG
apwg_sample_4190/2023-03/2023-03-14/2023-03-14-12669.png,0,1.3149,../../data/targetlist/merge277/cetelem/T38_13.png,Targetlist: ../../data/targetlist/merge277/cetelem/T38_13.png
apwg_sample_4190/2023-05/2023-05-19/2023-05-19-12021.png,0,1.2525,../../data/targetlist/merge277/DHL/T50_86.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_86.png
apwg_sample_4190/2023-02/2023-02-03/2023-02-03-63032.png,1,0.6559,../../data/targetlist/merge277/Microsoft OneDrive/T90_53.png,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T90_53.png
apwg_sample_4190/2023-01/2023-01-18/2023-01-18-140795.png,0,1.0849,../../data/targetlist/merge277/Microsoft OneDrive/T152_46.PNG,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T152_46.PNG
apwg_sample_4190/2023-01/2023-01-17/2023-01-17-237513.png,0,1.7445,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2023-01/2023-01-08/2023-01-08-9404.png,0,1.1071,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-29/2023-01-29-152265.png,0,1.1068,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-06/2023-01-06-18784.png,1,0.8069,"../../data/targetlist/merge277/Airbnb, Inc/T3_33.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_33.png"
apwg_sample_4190/2023-01/2023-01-17/2023-01-17-234066.png,0,1.2997,../../data/targetlist/merge277/blizzard/T26_40.png,Targetlist: ../../data/targetlist/merge277/blizzard/T26_40.png
apwg_sample_4190/2023-04/2023-04-21/2023-04-21-59864.png,1,0.8905,../../data/targetlist/merge277/Bank of New Zealand/T29_42.png,Targetlist: ../../data/targetlist/merge277/Bank of New Zealand/T29_42.png
apwg_sample_4190/2023-01/2023-01-09/2023-01-09-135862.png,0,1.2995,../../data/targetlist/merge277/blizzard/T26_40.png,Targetlist: ../../data/targetlist/merge277/blizzard/T26_40.png
apwg_sample_4190/2023-05/2023-05-28/2023-05-28-113001.png,0,1.3803,../../data/targetlist/merge277/snapchat/T119_48.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_48.png
apwg_sample_4190/2023-01/2023-01-11/2023-01-11-16612.png,0,1.0948,../../data/targetlist/merge277/typeform/T137_19.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_19.png
apwg_sample_4190/2023-01/2023-01-11/2023-01-11-12870.png,0,1.1132,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-12/2023-01-12-175087.png,0,1.1106,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-11/2023-01-11-16920.png,0,1.417,../../data/targetlist/merge277/Canadian Imperial Bank of Commerce/T40_14.png,Targetlist: ../../data/targetlist/merge277/Canadian Imperial Bank of Commerce/T40_14.png
apwg_sample_4190/2023-03/2023-03-07/2023-03-07-17820.png,0,1.4844,../../data/targetlist/merge277/National Australia Bank Limited/T94_5.png,Targetlist: ../../data/targetlist/merge277/National Australia Bank Limited/T94_5.png
apwg_sample_4190/2023-01/2023-01-11/2023-01-11-13764.png,0,1.0948,../../data/targetlist/merge277/typeform/T137_19.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_19.png
apwg_sample_4190/2023-01/2023-01-10/2023-01-10-100558.png,0,1.1043,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-13/2023-01-13-77611.png,0,1.6217,../../data/targetlist/merge277/Yahoo!/T144_32.png,Targetlist: ../../data/targetlist/merge277/Yahoo!/T144_32.png
apwg_sample_4190/2023-04/2023-04-03/2023-04-03-81036.png,0,1.2991,../../data/targetlist/merge277/TalkTalk Communications/T_2.png,Targetlist: ../../data/targetlist/merge277/TalkTalk Communications/T_2.png
apwg_sample_4190/2023-01/2023-01-06/2023-01-06-23906.png,0,1.1076,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-06/2023-01-06-21150.png,0,1.0616,../../data/targetlist/merge277/DHL/T50_7.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_7.png
apwg_sample_4190/2023-02/2023-02-25/2023-02-25-6899.png,0,1.1525,../../data/targetlist/merge277/Dropbox/T53_44.png,Targetlist: ../../data/targetlist/merge277/Dropbox/T53_44.png
apwg_sample_4190/2023-05/2023-05-18/2023-05-18-5158.png,0,1.0038,../../data/targetlist/merge277/WhatsApp/T141_68.png,Targetlist: ../../data/targetlist/merge277/WhatsApp/T141_68.png
apwg_sample_4190/2023-01/2023-01-05/2023-01-05-112557.png,0,1.162,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-02/2023-02-10/2023-02-10-138275.png,1,0.7228,../../data/targetlist/merge277/WhatsApp/T141_30.png,Targetlist: ../../data/targetlist/merge277/WhatsApp/T141_30.png
apwg_sample_4190/2023-01/2023-01-21/2023-01-21-217688.png,1,0.767,../../data/targetlist/merge277/Facebook/T59_50.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_50.PNG
apwg_sample_4190/2023-01/2023-01-21/2023-01-21-222691.png,1,0.747,../../data/targetlist/merge277/Facebook/T59_50.PNG,Targetlist: ../../data/targetlist/merge277/Facebook/T59_50.PNG
apwg_sample_4190/2023-01/2023-01-23/2023-01-23-49236.png,0,1.0456,../../data/targetlist/merge277/DHL/T50_7.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_7.png
apwg_sample_4190/2023-02/2023-02-01/2023-02-01-127502.png,0,1.579,../../data/targetlist/merge277/MBNA Corportation/T_1.png,Targetlist: ../../data/targetlist/merge277/MBNA Corportation/T_1.png
apwg_sample_4190/2023-02/2023-02-14/2023-02-14-37147.png,0,1.04,../../data/targetlist/merge277/Standard Chartered Bank/T121_13.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_13.png
apwg_sample_4190/2023-01/2023-01-23/2023-01-23-39872.png,1,0.624,../../data/targetlist/merge277/Google/T65_33.png,Targetlist: ../../data/targetlist/merge277/Google/T65_33.png
apwg_sample_4190/2023-01/2023-01-23/2023-01-23-44263.png,0,1.4418,../../data/targetlist/merge277/WeTransfer/T_1.png,Targetlist: ../../data/targetlist/merge277/WeTransfer/T_1.png
apwg_sample_4190/2023-01/2023-01-23/2023-01-23-45567.png,0,1.3019,../../data/targetlist/merge277/Microsoft OneDrive/T149_0.PNG,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T149_0.PNG
apwg_sample_4190/2023-05/2023-05-23/2023-05-23-27227.png,0,1.0366,../../data/targetlist/merge277/RBC Royal Bank/T111_69.png,Targetlist: ../../data/targetlist/merge277/RBC Royal Bank/T111_69.png
apwg_sample_4190/2023-01/2023-01-03/2023-01-03-54447.png,1,0.6366,../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png
apwg_sample_4190/2023-01/2023-01-03/2023-01-03-57051.png,1,0.6367,../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png
apwg_sample_4190/2023-01/2023-01-01/2023-01-01-119269.png,1,0.7012,../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png
apwg_sample_4190/2023-01/2023-01-03/2023-01-03-60313.png,0,1.3051,../../data/targetlist/merge277/DHL/T50_85.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_85.png
apwg_sample_4190/2023-01/2023-01-03/2023-01-03-63179.png,0,1.1759,../../data/targetlist/merge277/blizzard/T26_87.png,Targetlist: ../../data/targetlist/merge277/blizzard/T26_87.png
apwg_sample_4190/2023-01/2023-01-02/2023-01-02-73778.png,0,1.0585,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-01/2023-01-01-121216.png,1,0.7011,../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png,Targetlist: ../../data/targetlist/merge277/Wells Fargo & Company/T140_0.png
apwg_sample_4190/2023-01/2023-01-03/2023-01-03-57222.png,0,1.1091,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-07/2023-07-16/2023-07-16-93493.png,0,1.257,"../../data/targetlist/merge277/Airbnb, Inc/T3_35.png","Targetlist: ../../data/targetlist/merge277/Airbnb, Inc/T3_35.png"
apwg_sample_4190/2023-01/2023-01-25/2023-01-25-258516.png,0,1.118,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-03/2023-03-09/2023-03-09-4511.png,0,1.0663,../../data/targetlist/merge277/typeform/T137_19.png,Targetlist: ../../data/targetlist/merge277/typeform/T137_19.png
apwg_sample_4190/2023-04/2023-04-27/2023-04-27-74542.png,0,1.0265,../../data/targetlist/merge277/tech_target/T130_31.png,Targetlist: ../../data/targetlist/merge277/tech_target/T130_31.png
apwg_sample_4190/2023-01/2023-01-27/2023-01-27-280070.png,0,1.107,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-02/2023-01-02-73981.png,0,1.1087,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-02/2023-01-02-74629.png,0,1.0585,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-02/2023-01-02-75146.png,0,1.0585,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-07/2023-07-20/2023-07-20-101407.png,1,0.7095,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-13/2023-01-13-77734.png,0,1.1057,../../data/targetlist/merge277/Standard Chartered Bank/T121_101.png,Targetlist: ../../data/targetlist/merge277/Standard Chartered Bank/T121_101.png
apwg_sample_4190/2023-01/2023-01-13/2023-01-13-81603.png,0,1.0703,../../data/targetlist/merge277/snapchat/T119_69.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_69.png
apwg_sample_4190/2023-01/2023-01-14/2023-01-14-122600.png,0,1.1091,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-13/2023-01-13-80534.png,1,0.9581,../../data/targetlist/merge277/snapchat/T119_16.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_16.png
apwg_sample_4190/2023-01/2023-01-14/2023-01-14-121269.png,0,1.1728,../../data/targetlist/merge277/Microsoft OneDrive/T149_2.PNG,Targetlist: ../../data/targetlist/merge277/Microsoft OneDrive/T149_2.PNG
apwg_sample_4190/2023-01/2023-01-13/2023-01-13-81749.png,0,1.1485,../../data/targetlist/merge277/Chase Personal Banking/T39_102.png,Targetlist: ../../data/targetlist/merge277/Chase Personal Banking/T39_102.png
apwg_sample_4190/2023-01/2023-01-16/2023-01-16-189665.png,0,1.3571,../../data/targetlist/merge277/blizzard/T26_68.png,Targetlist: ../../data/targetlist/merge277/blizzard/T26_68.png
apwg_sample_4190/2023-01/2023-01-19/2023-01-19-131090.png,0,1.3571,../../data/targetlist/merge277/blizzard/T26_68.png,Targetlist: ../../data/targetlist/merge277/blizzard/T26_68.png
apwg_sample_4190/2023-02/2023-02-02/2023-02-02-98605.png,0,1.0306,../../data/targetlist/merge277/Adobe/T2_3.png,Targetlist: ../../data/targetlist/merge277/Adobe/T2_3.png
apwg_sample_4190/2023-02/2023-02-03/2023-02-03-59265.png,0,1.109,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-88212.png,0,1.012,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-91283.png,0,1.012,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-19/2023-01-19-126502.png,0,1.1577,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-88338.png,0,1.1066,../../data/targetlist/merge277/DHL/T50_45.png,Targetlist: ../../data/targetlist/merge277/DHL/T50_45.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-95779.png,0,1.012,../../data/targetlist/merge277/Apple/T154_2.png,Targetlist: ../../data/targetlist/merge277/Apple/T154_2.png
apwg_sample_4190/2023-01/2023-01-30/2023-01-30-92941.png,0,1.0269,../../data/targetlist/merge277/snapchat/T119_22.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_22.png
apwg_sample_4190/2023-01/2023-01-29/2023-01-29-148501.png,0,1.0269,../../data/targetlist/merge277/snapchat/T119_22.png,Targetlist: ../../data/targetlist/merge277/snapchat/T119_22.png
