brand,domain,scr_path,html_path
Facebook,montessori-international.com.ua,apwg_sample_4190/2023-04/2023-04-20/2023-04-20-19506.png,apwg_sample_4190/2023-04/2023-04-20/2023-04-20-19506.html
Microsoft Bing,web9763.web07.bero-webspace.de,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-126154.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-126154.html
Microsoft Bing,nifty-margulis.45-88-108-231.plesk.page,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-122364.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-122364.html
Wildberries,dubmr.ru.com,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-123348.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-123348.html
Microsoft Bing,ccwebinfo11.com,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-118739.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-118739.html
International Card Services,www.netwerkstatistiek.info,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-130136.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-130136.html
International Card Services,www.netwerkstatistiek.info,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-120564.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-120564.html
Facebook,dfhdshsdeassdhsdgsdgsdg.blogspot.co.uk,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-126503.png,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-126503.html
Facebook,1.walkthepaw.com,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82009.png,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82009.html
Microsoft Bing,www.netwerkstatistiek.info,apwg_sample_4190/2023-02/2023-02-04/2023-02-04-145990.png,apwg_sample_4190/2023-02/2023-02-04/2023-02-04-145990.html
Microsoft Bing,netwerkstatistiek.info,apwg_sample_4190/2023-02/2023-02-04/2023-02-04-146440.png,apwg_sample_4190/2023-02/2023-02-04/2023-02-04-146440.html
Microsoft Bing,www.netwerkstatistiek.info,apwg_sample_4190/2023-02/2023-02-04/2023-02-04-146532.png,apwg_sample_4190/2023-02/2023-02-04/2023-02-04-146532.html
Facebook,xaumipakistan2.blogspot.al,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2908.png,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2908.html
Messenger,messsner-spainii.blogspot.co.at,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2331.png,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2331.html
Facebook,loginx-fa.blogspot.jp,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2813.png,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2813.html
Facebook,loguin-toget.blogspot.com.es,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-4503.png,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-4503.html
Facebook,loginoosxz.blogspot.my,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-4337.png,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-4337.html
Facebook,loginsofa.blogspot.li,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2059.png,apwg_sample_4190/2023-03/2023-03-09/2023-03-09-2059.html
PayPal,recaldepropiedades.com.ar,apwg_sample_4190/2023-04/2023-04-12/2023-04-12-68489.png,apwg_sample_4190/2023-04/2023-04-12/2023-04-12-68489.html
Facebook,www.applicationbusiness999.duckdns.org,apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116955.png,apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116955.html
Facebook,brykizpolski.pl,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-17162.png,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-17162.html
SoftBank,atcmwrqsyd.duckdns.org,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-6040.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-6040.html
iCloud,possesszu.com,apwg_sample_4190/2023-05/2023-05-23/2023-05-23-29719.png,apwg_sample_4190/2023-05/2023-05-23/2023-05-23-29719.html
Microsoft,cloudflare-ipfs.com,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-11809.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-11809.html
Facebook,terangbulanpadang.xyz,apwg_sample_4190/2023-03/2023-03-14/2023-03-14-11019.png,apwg_sample_4190/2023-03/2023-03-14/2023-03-14-11019.html
Facebook,kraftons-rwd.bzt.social,apwg_sample_4190/2023-05/2023-05-18/2023-05-18-4903.png,apwg_sample_4190/2023-05/2023-05-18/2023-05-18-4903.html
Facebook,autasklep.pl,apwg_sample_4190/2023-05/2023-05-02/2023-05-02-79729.png,apwg_sample_4190/2023-05/2023-05-02/2023-05-02-79729.html
Facebook,motivationsoeakerbd.blogspot.lt,apwg_sample_4190/2023-03/2023-03-14/2023-03-14-12281.png,apwg_sample_4190/2023-03/2023-03-14/2023-03-14-12281.html
Facebook,ff.members.garenea.vn,apwg_sample_4190/2023-07/2023-07-17/2023-07-17-82022.png,apwg_sample_4190/2023-07/2023-07-17/2023-07-17-82022.html
Facebook,sprawne-auta.pl,apwg_sample_4190/2023-07/2023-07-11/2023-07-11-117265.png,apwg_sample_4190/2023-07/2023-07-11/2023-07-11-117265.html
Facebook,sklep-auto.pl,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-51608.png,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-51608.html
Facebook,mojeautohandel.pl,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-82936.png,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-82936.html
Facebook,auto-komis.net.pl,apwg_sample_4190/2023-05/2023-05-30/2023-05-30-74281.png,apwg_sample_4190/2023-05/2023-05-30/2023-05-30-74281.html
Facebook,auta-lokalnie.pl,apwg_sample_4190/2023-07/2023-07-02/2023-07-02-91769.png,apwg_sample_4190/2023-07/2023-07-02/2023-07-02-91769.html
Provider,st3772sop.com,apwg_sample_4190/2023-03/2023-03-06/2023-03-06-35709.png,apwg_sample_4190/2023-03/2023-03-06/2023-03-06-35709.html
Facebook,sprzedajemyauta.com.pl,apwg_sample_4190/2023-04/2023-04-09/2023-04-09-20110.png,apwg_sample_4190/2023-04/2023-04-09/2023-04-09-20110.html
Facebook,www.nasze-auta.pl,apwg_sample_4190/2023-07/2023-07-28/2023-07-28-70546.png,apwg_sample_4190/2023-07/2023-07-28/2023-07-28-70546.html
Facebook,lagilagilagidanlagi.xyz,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-16755.png,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-16755.html
Facebook,samochody-centrum.pl,apwg_sample_4190/2023-04/2023-04-03/2023-04-03-77653.png,apwg_sample_4190/2023-04/2023-04-03/2023-04-03-77653.html
Facebook,notariuszplonsk.pl,apwg_sample_4190/2023-04/2023-04-02/2023-04-02-21431.png,apwg_sample_4190/2023-04/2023-04-02/2023-04-02-21431.html
Facebook,citofarma.com.br,apwg_sample_4190/2023-04/2023-04-11/2023-04-11-2039.png,apwg_sample_4190/2023-04/2023-04-11/2023-04-11-2039.html
Meta,help-meta-id-165485318.web.app,apwg_sample_4190/2023-04/2023-04-19/2023-04-19-55104.png,apwg_sample_4190/2023-04/2023-04-19/2023-04-19-55104.html
Namecheap,ww38.best-targeted-traffic.com,apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135153.png,apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135153.html
E-devlet,eiadeaidatportal.com,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-3153.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-3153.html
Provider,asp2345.com,apwg_sample_4190/2023-03/2023-03-06/2023-03-06-34231.png,apwg_sample_4190/2023-03/2023-03-06/2023-03-06-34231.html
Apple,lucashd.com.br,apwg_sample_4190/2023-04/2023-04-11/2023-04-11-352.png,apwg_sample_4190/2023-04/2023-04-11/2023-04-11-352.html
Facebook,slaski-autokomis.pl,apwg_sample_4190/2023-04/2023-04-11/2023-04-11-8.png,apwg_sample_4190/2023-04/2023-04-11/2023-04-11-8.html
Facebook,oferta-marketplace.pl,apwg_sample_4190/2023-04/2023-04-10/2023-04-10-85270.png,apwg_sample_4190/2023-04/2023-04-10/2023-04-10-85270.html
Facebook,auto-swietokrzyskie.pl,apwg_sample_4190/2023-04/2023-04-06/2023-04-06-51705.png,apwg_sample_4190/2023-04/2023-04-06/2023-04-06-51705.html
Facebook,zakupy-marketplace.pl,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69446.png,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69446.html
Facebook,auto-kujawskopomorskie.pl,apwg_sample_4190/2023-04/2023-04-09/2023-04-09-20452.png,apwg_sample_4190/2023-04/2023-04-09/2023-04-09-20452.html
Meta,mail.metafeedback246872364.space,apwg_sample_4190/2023-04/2023-04-07/2023-04-07-42789.png,apwg_sample_4190/2023-04/2023-04-07/2023-04-07-42789.html
Wayfair,tamit.top,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12846.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12846.html
Facebook,autosprzedaz-skup.pl,apwg_sample_4190/2023-04/2023-04-10/2023-04-10-85179.png,apwg_sample_4190/2023-04/2023-04-10/2023-04-10-85179.html
Facebook,samochody-mazowieckie.pl,apwg_sample_4190/2023-04/2023-04-05/2023-04-05-72408.png,apwg_sample_4190/2023-04/2023-04-05/2023-04-05-72408.html
Meta,dferhsdgdery.bio,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69410.png,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69410.html
Facebook,kupujemysamochody.com.pl,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69212.png,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69212.html
Facebook,media-coevrage-live-136.000webhostapp.com,apwg_sample_4190/2023-07/2023-07-06/2023-07-06-96273.png,apwg_sample_4190/2023-07/2023-07-06/2023-07-06-96273.html
Facebook,mail.seuxaook-uiasas.haruka.biz.id,apwg_sample_4190/2023-07/2023-07-15/2023-07-15-88056.png,apwg_sample_4190/2023-07/2023-07-15/2023-07-15-88056.html
Microsoft,aloverdao.com.br,apwg_sample_4190/2023-04/2023-04-15/2023-04-15-34053.png,apwg_sample_4190/2023-04/2023-04-15/2023-04-15-34053.html
Facebook,samochody-kujawskopomorskie.pl,apwg_sample_4190/2023-04/2023-04-05/2023-04-05-72480.png,apwg_sample_4190/2023-04/2023-04-05/2023-04-05-72480.html
Swiss Federal Railways,23468-5682.s3.webspace.re,apwg_sample_4190/2023-05/2023-05-15/2023-05-15-125711.png,apwg_sample_4190/2023-05/2023-05-15/2023-05-15-125711.html
Saudi National Bank,sanak.ru.com,apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135706.png,apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135706.html
E-devlet,xn--iletisimodasibaskanlii-d9c.dev,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-125224.png,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-125224.html
DHL,substack.com,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-1046.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-1046.html
Facebook,samochody-lubelskie.pl,apwg_sample_4190/2023-04/2023-04-09/2023-04-09-20778.png,apwg_sample_4190/2023-04/2023-04-09/2023-04-09-20778.html
Facebook,autohandelpoznanski.pl,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-11807.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-11807.html
Facebook,ghrtiufiajswqoregdrf.blogspot.co.uk,apwg_sample_4190/2023-04/2023-04-27/2023-04-27-76928.png,apwg_sample_4190/2023-04/2023-04-27/2023-04-27-76928.html
Facebook,sprzedamautowroclaw.pl,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-6498.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-6498.html
Facebook,ogloszenia-market.pl,apwg_sample_4190/2023-04/2023-04-29/2023-04-29-70325.png,apwg_sample_4190/2023-04/2023-04-29/2023-04-29-70325.html
Facebook,freefireluckyspintommarow.blogspot.com,apwg_sample_4190/2023-06/2023-06-14/2023-06-14-149986.png,apwg_sample_4190/2023-06/2023-06-14/2023-06-14-149986.html
Facebook,5fgfgfgg4g4gh4fg4d.blogspot.com.mt,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-122562.png,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-122562.html
Facebook,collectxsuit.com.nnewevent.skom.id,apwg_sample_4190/2023-05/2023-05-02/2023-05-02-81024.png,apwg_sample_4190/2023-05/2023-05-02/2023-05-02-81024.html
Coinbase,sunset-gem-caterpillar.glitch.me,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82325.png,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82325.html
Instagram,www.xn--metaverifedbadge-iqc.com,apwg_sample_4190/2023-06/2023-06-15/2023-06-15-130025.png,apwg_sample_4190/2023-06/2023-06-15/2023-06-15-130025.html
Interac,cra-inter001ca.com,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12640.png,apwg_sample_4190/2023-04/2023-04-28/2023-04-28-12640.html
Interac,gr6h.com,apwg_sample_4190/2023-05/2023-05-04/2023-05-04-92389.png,apwg_sample_4190/2023-05/2023-05-04/2023-05-04-92389.html
Facebook,fbpemblokiran1.duckdns.org,apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135738.png,apwg_sample_4190/2023-05/2023-05-10/2023-05-10-135738.html
Microsoft,derkingboss.tk,apwg_sample_4190/2023-06/2023-06-20/2023-06-20-156814.png,apwg_sample_4190/2023-06/2023-06-20/2023-06-20-156814.html
Facebook,market-item-id892379832.epizy.com,apwg_sample_4190/2023-05/2023-05-07/2023-05-07-63143.png,apwg_sample_4190/2023-05/2023-05-07/2023-05-07-63143.html
Facebook,gift-newupdate.bet-site.cfd,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-129158.png,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-129158.html
Facebook,lemonland.pl,apwg_sample_4190/2023-04/2023-04-04/2023-04-04-14450.png,apwg_sample_4190/2023-04/2023-04-04/2023-04-04-14450.html
Facebook,auto-poznam.pl,apwg_sample_4190/2023-04/2023-04-03/2023-04-03-81094.png,apwg_sample_4190/2023-04/2023-04-03/2023-04-03-81094.html
Meta,meta-help-745821.754645.com,apwg_sample_4190/2023-05/2023-05-04/2023-05-04-91409.png,apwg_sample_4190/2023-05/2023-05-04/2023-05-04-91409.html
Facebook,kraftonbgmiindia.store,apwg_sample_4190/2023-05/2023-05-11/2023-05-11-8431.png,apwg_sample_4190/2023-05/2023-05-11/2023-05-11-8431.html
Belgazprombank,belgaze.cloud,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-58667.png,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-58667.html
Meta,help-facebook-id-656063.158774.com,apwg_sample_4190/2023-04/2023-04-14/2023-04-14-29406.png,apwg_sample_4190/2023-04/2023-04-14/2023-04-14-29406.html
Facebook,autohandelpomorskie.net.pl,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82104.png,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82104.html
Facebook,sprzedajemy-marketplace.pl,apwg_sample_4190/2023-04/2023-04-16/2023-04-16-18361.png,apwg_sample_4190/2023-04/2023-04-16/2023-04-16-18361.html
Facebook,auto-marketplace.pl,apwg_sample_4190/2023-04/2023-04-16/2023-04-16-17230.png,apwg_sample_4190/2023-04/2023-04-16/2023-04-16-17230.html
Facebook,auta-marketplace.pl,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-16433.png,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-16433.html
Facebook,wild.aalmax9.cyou,apwg_sample_4190/2023-04/2023-04-25/2023-04-25-37500.png,apwg_sample_4190/2023-04/2023-04-25/2023-04-25-37500.html
Facebook,kupuj-marketplace.pl,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-16143.png,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-16143.html
Meta,metasupport91823981.web.app,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-17181.png,apwg_sample_4190/2023-04/2023-04-17/2023-04-17-17181.html
Meta,www.pagemanager23482724.click,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69085.png,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69085.html
Meta,metaobjectionservice.com,apwg_sample_4190/2023-04/2023-04-19/2023-04-19-54679.png,apwg_sample_4190/2023-04/2023-04-19/2023-04-19-54679.html
Facebook,carhandel.com.pl,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-82927.png,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-82927.html
Facebook,app-dewertons6-accept98jud00clear.x4dhp0khw9-zqy3jy1703kg.p.temp-site.link,apwg_sample_4190/2023-05/2023-05-20/2023-05-20-110755.png,apwg_sample_4190/2023-05/2023-05-20/2023-05-20-110755.html
Facebook,aw6dgyawdhuawjdawudljaw8gidjkaawd.blogspot.com.uy,apwg_sample_4190/2023-04/2023-04-16/2023-04-16-17683.png,apwg_sample_4190/2023-04/2023-04-16/2023-04-16-17683.html
Facebook,safetycovertouse21215413.online,apwg_sample_4190/2023-04/2023-04-14/2023-04-14-24662.png,apwg_sample_4190/2023-04/2023-04-14/2023-04-14-24662.html
Meta,www.signin-action.insitefacilitation.com,apwg_sample_4190/2023-06/2023-06-13/2023-06-13-13057.png,apwg_sample_4190/2023-06/2023-06-13/2023-06-13-13057.html
Facebook,samochod-marketplace.pl,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82616.png,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82616.html
Facebook,autohandelpoznan.com.pl,apwg_sample_4190/2023-04/2023-04-20/2023-04-20-19065.png,apwg_sample_4190/2023-04/2023-04-20/2023-04-20-19065.html
Facebook,trabajosnecnet.000webhostapp.com,apwg_sample_4190/2023-07/2023-07-11/2023-07-11-118569.png,apwg_sample_4190/2023-07/2023-07-11/2023-07-11-118569.html
Facebook,autohandelwwa.pl,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-64636.png,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-64636.html
Facebook,otomoto-marketplace.pl,apwg_sample_4190/2023-04/2023-04-18/2023-04-18-55849.png,apwg_sample_4190/2023-04/2023-04-18/2023-04-18-55849.html
Facebook,autohandelpomorski.pl,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82314.png,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-82314.html
Facebook,facebook.community-protection-social-media-infformation-page.ink,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-81949.png,apwg_sample_4190/2023-04/2023-04-22/2023-04-22-81949.html
Facebook,samochody-marketplace.pl,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-59238.png,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-59238.html
Facebook,onx.la,apwg_sample_4190/2023-07/2023-07-09/2023-07-09-48182.png,apwg_sample_4190/2023-07/2023-07-09/2023-07-09-48182.html
United States Postal Service,mc-usps.shop,apwg_sample_4190/2023-04/2023-04-19/2023-04-19-55221.png,apwg_sample_4190/2023-04/2023-04-19/2023-04-19-55221.html
Sumitomo Mitsui Banking Corporation,www.smbo-ccrd.ccm.hadrite.top,apwg_sample_4190/2023-04/2023-04-07/2023-04-07-41448.png,apwg_sample_4190/2023-04/2023-04-07/2023-04-07-41448.html
Facebook,screet-cr.github.io,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-61469.png,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-61469.html
Facebook,mail.kaget.renm4maxys.com,apwg_sample_4190/2023-04/2023-04-14/2023-04-14-32821.png,apwg_sample_4190/2023-04/2023-04-14/2023-04-14-32821.html
Facebook,sprzedaz-marketplace.pl,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69441.png,apwg_sample_4190/2023-04/2023-04-13/2023-04-13-69441.html
Facebook,safetycovertouse367854.click,apwg_sample_4190/2023-04/2023-04-23/2023-04-23-36538.png,apwg_sample_4190/2023-04/2023-04-23/2023-04-23-36538.html
Facebook,automobil-marketplace.pl,apwg_sample_4190/2023-04/2023-04-23/2023-04-23-35807.png,apwg_sample_4190/2023-04/2023-04-23/2023-04-23-35807.html
Facebook,autohandelslaski.pl,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-63158.png,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-63158.html
Facebook,autohandelkatowice.pl,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-84532.png,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-84532.html
United States Postal Service,tracking.tyysyy.com,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-82817.png,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-82817.html
Facebook,4kolka-marketplace.pl,apwg_sample_4190/2023-04/2023-04-25/2023-04-25-37303.png,apwg_sample_4190/2023-04/2023-04-25/2023-04-25-37303.html
Facebook,private-salon-bow-and-arrow.com,apwg_sample_4190/2023-06/2023-06-13/2023-06-13-14329.png,apwg_sample_4190/2023-06/2023-06-13/2023-06-13-14329.html
Facebook,rtgyhe4rtye4rty.blogspot.my,apwg_sample_4190/2023-04/2023-04-26/2023-04-26-37922.png,apwg_sample_4190/2023-04/2023-04-26/2023-04-26-37922.html
reCAPTCHA,objectivesoft.com,apwg_sample_4190/2023-05/2023-05-29/2023-05-29-130336.png,apwg_sample_4190/2023-05/2023-05-29/2023-05-29-130336.html
Internal Revenue Service,36840pxnow.yoursmcoach.com,apwg_sample_4190/2023-05/2023-05-02/2023-05-02-81192.png,apwg_sample_4190/2023-05/2023-05-02/2023-05-02-81192.html
Facebook,meethalfa4ladies22.blogspot.lt,apwg_sample_4190/2023-04/2023-04-07/2023-04-07-43474.png,apwg_sample_4190/2023-04/2023-04-07/2023-04-07-43474.html
Facebook,dter6yerdher634ye.blogspot.com.co,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-50645.png,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-50645.html
Facebook,autokatowice-handel.pl,apwg_sample_4190/2023-04/2023-04-29/2023-04-29-71028.png,apwg_sample_4190/2023-04/2023-04-29/2023-04-29-71028.html
Facebook,congdonghotrobb.com,apwg_sample_4190/2023-05/2023-05-14/2023-05-14-140169.png,apwg_sample_4190/2023-05/2023-05-14/2023-05-14-140169.html
Facebook,xn--samochd-marketplace-54b.pl,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-65352.png,apwg_sample_4190/2023-04/2023-04-21/2023-04-21-65352.html
Facebook,xl555zz.blogspot.bg,apwg_sample_4190/2023-07/2023-07-20/2023-07-20-101422.png,apwg_sample_4190/2023-07/2023-07-20/2023-07-20-101422.html
Adobe,bafybeigiupiekdtucx2hrkgkcgorq7xgkfhjebebkfccrmsdnbccz44ixu.ipfs.cf-ipfs.com,apwg_sample_4190/2023-07/2023-07-30/2023-07-30-102750.png,apwg_sample_4190/2023-07/2023-07-30/2023-07-30-102750.html
Facebook,dfbvdrt.blogspot.co.ke,apwg_sample_4190/2023-06/2023-06-05/2023-06-05-86630.png,apwg_sample_4190/2023-06/2023-06-05/2023-06-05-86630.html
reCAPTCHA,api.downloadmr.com,apwg_sample_4190/2023-05/2023-05-15/2023-05-15-121395.png,apwg_sample_4190/2023-05/2023-05-15/2023-05-15-121395.html
Facebook,s56v468s4v684s86v46s84v6s8v.blogspot.com,apwg_sample_4190/2023-06/2023-06-27/2023-06-27-49051.png,apwg_sample_4190/2023-06/2023-06-27/2023-06-27-49051.html
reCAPTCHA,patter.health,apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116269.png,apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116269.html
Facebook,sv468s4v68s4v8648s64v86s4v6sv.blogspot.com.mt,apwg_sample_4190/2023-06/2023-06-28/2023-06-28-33350.png,apwg_sample_4190/2023-06/2023-06-28/2023-06-28-33350.html
Piraeus Bank,wlnbanlk.org,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-83417.png,apwg_sample_4190/2023-04/2023-04-24/2023-04-24-83417.html
Banco Estado,empresaserviciossestate.com,apwg_sample_4190/2023-06/2023-06-06/2023-06-06-184137.png,apwg_sample_4190/2023-06/2023-06-06/2023-06-06-184137.html
Facebook,b4v45e7ur65d4.duckdns.org,apwg_sample_4190/2023-05/2023-05-30/2023-05-30-72098.png,apwg_sample_4190/2023-05/2023-05-30/2023-05-30-72098.html
Facebook,sprzedajemy-auto.pl,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-3124.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-3124.html
Facebook,oddam-komus.pl,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-1275.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-1275.html
Ozon,zdzbj.veqoxem.top,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-48568.png,apwg_sample_4190/2023-05/2023-05-25/2023-05-25-48568.html
Facebook,autohandel-milscy.pl,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-3529.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-3529.html
Meta,contact-help-id475800.87957895.com,apwg_sample_4190/2023-07/2023-07-13/2023-07-13-50536.png,apwg_sample_4190/2023-07/2023-07-13/2023-07-13-50536.html
"Rakuten Group, Inc.",fuy17iq.asia,apwg_sample_4190/2023-05/2023-05-20/2023-05-20-110347.png,apwg_sample_4190/2023-05/2023-05-20/2023-05-20-110347.html
Facebook,freefire.claimnontw.my.id,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-1049.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-1049.html
Meta,helpid9224472384918596261616.web.app,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-375.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-375.html
Microsoft,pub-c895cca21f00464785f8e1dfb83b6d18.r2.dev,apwg_sample_4190/2023-06/2023-06-09/2023-06-09-51010.png,apwg_sample_4190/2023-06/2023-06-09/2023-06-09-51010.html
Facebook,93-95-230-247.1984.is,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-460.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-460.html
Facebook,autogielda-alkinscy.pl,apwg_sample_4190/2023-05/2023-05-20/2023-05-20-110689.png,apwg_sample_4190/2023-05/2023-05-20/2023-05-20-110689.html
Facebook,auta-sprzedajemy.pl,apwg_sample_4190/2023-05/2023-05-06/2023-05-06-7332.png,apwg_sample_4190/2023-05/2023-05-06/2023-05-06-7332.html
Facebook,auto-sprzedajemy.pl,apwg_sample_4190/2023-05/2023-05-14/2023-05-14-140001.png,apwg_sample_4190/2023-05/2023-05-14/2023-05-14-140001.html
Ozon,pjyst.nycyzoq.top,apwg_sample_4190/2023-05/2023-05-22/2023-05-22-83568.png,apwg_sample_4190/2023-05/2023-05-22/2023-05-22-83568.html
Facebook,oddajemy-razem.pl,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-998.png,apwg_sample_4190/2023-05/2023-05-17/2023-05-17-998.html
Facebook,339156609pj.pages.dev,apwg_sample_4190/2023-05/2023-05-27/2023-05-27-97575.png,apwg_sample_4190/2023-05/2023-05-27/2023-05-27-97575.html
Ozon,s01g0.cukibub.top,apwg_sample_4190/2023-05/2023-05-30/2023-05-30-75863.png,apwg_sample_4190/2023-05/2023-05-30/2023-05-30-75863.html
Microsoft,rivertownadvisors.com,apwg_sample_4190/2023-05/2023-05-26/2023-05-26-44097.png,apwg_sample_4190/2023-05/2023-05-26/2023-05-26-44097.html
