logo_path,pred_value,true_brand,pred_brand
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-31/2023-05-31-23484_crop_logo.png,0.5432292,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-31/2023-05-31-24164_crop_logo.png,0.8363253,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-03/2023-07-03-114334_crop_logo.png,0.88129735,GoDaddy,GoDaddy
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-01/2023-06-01-79531_crop_logo.png,0.90392596,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-31/2023-05-31-23635_crop_logo.png,0.6172785,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-24800_crop_logo.png,0.47343016,Meta,Office365
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-31/2023-05-31-24782_crop_logo.png,0.5405434,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-107390_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-31/2023-07-31-10238_crop_logo.png,0.8669255,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-21207_crop_logo.png,0.8319484,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-127683_crop_logo.png,0.8594923,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-05/2023-06-05-90434_crop_logo.png,0.52866745,Facebook,Government of Canada
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-16/2023-07-16-93836_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-31/2023-05-31-24394_crop_logo.png,0.5470897,Meta,ziggo
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-118202_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-01/2023-05-01-25472_crop_logo.png,0.91417825,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-01/2023-05-01-25406_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-26/2023-05-26-31602_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-23/2023-05-23-27679_crop_logo.png,0.83313805,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-25/2023-05-25-49019_crop_logo.png,0.8004575,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-22/2023-05-22-83748_crop_logo.png,0.9153018,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-22/2023-05-22-85666_crop_logo.png,0.9153018,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-25/2023-05-25-51734_crop_logo.png,0.9160512,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-22/2023-05-22-83570_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-26/2023-05-26-41810_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-09/2023-06-09-51600_crop_logo.png,0.8110992,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-07/2023-07-07-108947_crop_logo.png,0.87103736,Commonwealth Bank of Australia,Commonwealth Bank of Australia
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-20/2023-05-20-109114_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-09/2023-07-09-48085_crop_logo.png,0.82571065,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-16/2023-05-16-69478_crop_logo.png,0.75863296,United Services Automobile Association,United Services Automobile Association
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-22/2023-05-22-83754_crop_logo.png,0.5245887,Facebook,Commonwealth Bank of Australia
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-26/2023-05-26-44858_crop_logo.png,0.5286674,Facebook,Government of Canada
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-04/2023-06-04-67761_crop_logo.png,0.91174453,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-26/2023-05-26-38425_crop_logo.png,0.8740977,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-29/2023-05-29-128462_crop_logo.png,0.5670582,reCAPTCHA,youtube
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-26/2023-05-26-44324_crop_logo.png,0.91568583,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-25/2023-05-25-48511_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-28/2023-05-28-120293_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-28/2023-05-28-121082_crop_logo.png,0.52866745,Facebook,Government of Canada
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-26/2023-05-26-41448_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-25/2023-05-25-49663_crop_logo.png,0.5343098,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-13/2023-07-13-54283_crop_logo.png,0.81986594,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-30/2023-05-30-78412_crop_logo.png,0.6402579,Namecheap,Microsoft OneDrive
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-06/2023-06-06-185335_crop_logo.png,0.87194014,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-24/2023-05-24-93207_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-25/2023-05-25-52383_crop_logo.png,0.8345393,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-03/2023-05-03-56077_crop_logo.png,0.9084059,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-03/2023-05-03-57408_crop_logo.png,0.6790447,WhatsApp,WhatsApp
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-08/2023-05-08-60426_crop_logo.png,0.52964514,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-08/2023-05-08-58329_crop_logo.png,0.569699,Facebook,Itau Unibanco S.A
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-08/2023-05-08-61610_crop_logo.png,0.569699,Facebook,Itau Unibanco S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-17/2023-06-17-171427_crop_logo.png,0.5285672,Wayfair,Yahoo!
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-15/2023-05-15-125170_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-14/2023-05-14-139119_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-16/2023-05-16-66985_crop_logo.png,0.75863296,United Services Automobile Association,United Services Automobile Association
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-14/2023-05-14-139538_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-13/2023-07-13-48966_crop_logo.png,0.8740977,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-29/2023-05-29-134290_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-29/2023-05-29-132817_crop_logo.png,0.9160514,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-13/2023-06-13-11620_crop_logo.png,0.8098405,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-11/2023-07-11-117957_crop_logo.png,0.9165139,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-22327_crop_logo.png,0.8358459,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-16024_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-06/2023-06-06-184109_crop_logo.png,0.75924814,WhatsApp,WhatsApp
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-02/2023-05-02-78694_crop_logo.png,0.9193006,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-21/2023-05-21-88233_crop_logo.png,0.56013024,Messenger,NatWest Personal Banking
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-15/2023-07-15-86762_crop_logo.png,0.72490424,Facebook,ADP
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-27/2023-05-27-97471_crop_logo.png,0.88878125,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-05/2023-05-28/2023-05-28-115786_crop_logo.png,0.5102192,Facebook,AutoScout24
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-19443_crop_logo.png,0.5501086,Facebook,WeTransfer
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-06/2023-06-06-175095_crop_logo.png,0.8319484,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-01/2023-07-01-21749_crop_logo.png,0.51150745,Namecheap,ADP
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-16014_crop_logo.png,0.49510154,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-13/2023-06-13-10465_crop_logo.png,0.9469633,Apple,Apple
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-18/2023-06-18-187112_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-16/2023-07-16-93628_crop_logo.png,0.91417825,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-16/2023-06-16-134162_crop_logo.png,0.49710888,United States Postal Service,eBay
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-97425_crop_logo.png,0.9141782,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-21/2023-06-21-6988_crop_logo.png,0.9153018,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-01/2023-07-01-18609_crop_logo.png,0.51076555,Microsoft,Spectrum
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-127211_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-20/2023-06-20-160704_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-113520_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-21/2023-06-21-3634_crop_logo.png,0.55284387,Facebook,Ooredoo QSC
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-20/2023-06-20-161361_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-21/2023-06-21-4015_crop_logo.png,0.90467095,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-26/2023-07-26-60732_crop_logo.png,0.5413854,Meta,Bank of New Zealand
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-18/2023-06-18-187660_crop_logo.png,0.78305686,WhatsApp,WhatsApp
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-24/2023-06-24-71224_crop_logo.png,0.8319484,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-07/2023-06-07-40565_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-10/2023-06-10-7782_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-16/2023-06-16-132239_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-14/2023-07-14-31970_crop_logo.png,0.66278034,Facebook,Square
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-07/2023-06-07-34515_crop_logo.png,0.91417825,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-05/2023-06-05-90639_crop_logo.png,0.9084059,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-04/2023-06-04-67969_crop_logo.png,0.5328148,Meta,Match
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-17030_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-28/2023-06-28-31169_crop_logo.png,0.5034565,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-11/2023-06-11-41996_crop_logo.png,0.57068837,WhatsApp,SMBC
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-10/2023-06-10-9554_crop_logo.png,0.9084059,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-118512_crop_logo.png,0.8275543,AT&T,AT&T
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-10/2023-07-10-8749_crop_logo.png,0.8845031,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-118788_crop_logo.png,0.9084059,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-05/2023-06-05-90367_crop_logo.png,0.5328148,Meta,Match
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-08/2023-06-08-172837_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-09/2023-06-09-58463_crop_logo.png,0.9153018,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-122973_crop_logo.png,0.8359643,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-13/2023-06-13-11373_crop_logo.png,0.8729355,PayPal,PayPal
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-15/2023-06-15-130806_crop_logo.png,0.90085757,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-19/2023-06-19-149745_crop_logo.png,0.8528487,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-109593_crop_logo.png,0.7468152,Microsoft,Office365
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-24884_crop_logo.png,0.5324745,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-113740_crop_logo.png,0.50152946,United States Postal Service,eBay
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-26460_crop_logo.png,0.50659984,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-23219_crop_logo.png,0.5514003,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-28304_crop_logo.png,0.5208751,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-23328_crop_logo.png,0.5208751,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-17792_crop_logo.png,0.54776895,Facebook,DHL
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-22979_crop_logo.png,0.52936125,Facebook,nordea
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-26420_crop_logo.png,0.5308846,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-14897_crop_logo.png,0.5341163,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-15865_crop_logo.png,0.5208751,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-26416_crop_logo.png,0.5514003,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-18288_crop_logo.png,0.5484111,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-27720_crop_logo.png,0.50899553,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-26341_crop_logo.png,0.5058993,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-27734_crop_logo.png,0.5208751,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-18445_crop_logo.png,0.53427655,Facebook,Commonwealth Bank of Australia
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-17834_crop_logo.png,0.5208751,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-22131_crop_logo.png,0.50899553,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-20681_crop_logo.png,0.5542904,Facebook,DHL
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-01/2023-06-01-81067_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-21965_crop_logo.png,0.8259087,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-07/2023-06-07-40915_crop_logo.png,0.84334296,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-17054_crop_logo.png,0.52281046,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-04/2023-06-04-59410_crop_logo.png,0.5102192,Facebook,AutoScout24
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-05/2023-06-05-88689_crop_logo.png,0.9153018,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-02/2023-06-02-25949_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-01/2023-06-01-75707_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-05/2023-07-05-76417_crop_logo.png,0.8034573,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-28/2023-06-28-30237_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-30/2023-06-30-162362_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-29/2023-06-29-119351_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-28/2023-06-28-31701_crop_logo.png,0.91417825,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-03/2023-07-03-113151_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-95940_crop_logo.png,0.60420144,Sumitomo Mitsui Banking Corporation,hfe
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-26/2023-06-26-73184_crop_logo.png,0.51699376,United States Postal Service,eBay
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-30/2023-06-30-168521_crop_logo.png,0.6587039,Facebook,Office365
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-19/2023-06-19-145334_crop_logo.png,0.5934654,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-10/2023-07-10-3067_crop_logo.png,0.9469633,Apple,Apple
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-14/2023-07-14-33206_crop_logo.png,0.78305686,WhatsApp,WhatsApp
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-12/2023-07-12-40656_crop_logo.png,0.6372434,Facebook,Office365
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-08/2023-06-08-172952_crop_logo.png,0.5573191,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-08/2023-06-08-173728_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-08/2023-06-08-174299_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-04/2023-06-04-62925_crop_logo.png,0.5054645,Facebook,DHL
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-111862_crop_logo.png,0.5382585,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-24/2023-06-24-71283_crop_logo.png,0.48985472,Facebook,Singtel Optus
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-123684_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-16/2023-07-16-93166_crop_logo.png,0.8625029,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-128416_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-31/2023-07-31-18394_crop_logo.png,0.7354671,Mitsubishi UFJ Financial Group,Vodafone
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-119191_crop_logo.png,0.8918713,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-03/2023-07-03-113937_crop_logo.png,0.53647804,Facebook,nordea
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-05/2023-06-05-90907_crop_logo.png,0.63338935,Facebook,Societe Generale
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-05/2023-06-05-86110_crop_logo.png,0.8852105,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-103080_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-112177_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-124302_crop_logo.png,0.8193181,Sumitomo Mitsui Banking Corporation,SMBC
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-23/2023-06-23-110165_crop_logo.png,0.46862364,Facebook,Credit du Nord
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-10/2023-07-10-5567_crop_logo.png,0.6372434,Facebook,Office365
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116736_crop_logo.png,0.8740977,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-115542_crop_logo.png,0.49363443,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116786_crop_logo.png,0.8740977,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-113200_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116127_crop_logo.png,0.8359642,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-117618_crop_logo.png,0.8740977,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-115690_crop_logo.png,0.54109687,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-113464_crop_logo.png,0.5505344,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-114103_crop_logo.png,0.83258027,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-117034_crop_logo.png,0.52910477,Facebook,PostFinance
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-117733_crop_logo.png,0.5951901,Facebook,AutoScout24
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-19/2023-06-19-139337_crop_logo.png,0.7874247,reCAPTCHA,TD Bank Group
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-12/2023-06-12-116055_crop_logo.png,0.65250164,Facebook,Banco do Brasil S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-123743_crop_logo.png,0.5246359,Facebook,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-125035_crop_logo.png,0.5241948,Facebook,fnac
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-129241_crop_logo.png,0.4916909,Facebook,PostFinance
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-124579_crop_logo.png,0.90158725,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-123707_crop_logo.png,0.5107211,Facebook,PostFinance
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-126251_crop_logo.png,0.51529795,Facebook,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-125389_crop_logo.png,0.524636,Facebook,Trade Me NZ
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-22/2023-06-22-127948_crop_logo.png,0.8359643,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-03/2023-07-03-115690_crop_logo.png,0.91830105,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-07/2023-07-12/2023-07-12-39147_crop_logo.png,0.528754,Facebook,Itau Unibanco S.A
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-19/2023-06-19-144488_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-19/2023-06-19-145990_crop_logo.png,0.5172109,Instagram,Bank of The Bahamas Limited
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-15/2023-06-15-129869_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-06/2023-06-06-178143_crop_logo.png,0.5692828,Robinhood Markets,Naver
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-14/2023-06-14-150844_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-14/2023-06-14-150993_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-14/2023-06-14-151065_crop_logo.png,0.91530186,Facebook,Facebook
../../../data/phishing4190/apwg_sample_4190/2023-06/2023-06-19/2023-06-19-139323_crop_logo.png,0.507361,Facebook,Banco do Brasil S.A
