brand,scr_path,pred_brand,manipulation
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-25116.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-25573.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-25684.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-26928.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-27041.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-27141.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-27973.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-28027.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-28084.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-28284.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-29533.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-30017.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-31126.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-31773.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-32597.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-33585.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-33727.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-14/2023-07-14-34078.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-34498.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-35210.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-35578.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-36812.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-27/2023-07-27-36919.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-37477.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-37491.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-37702.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-37814.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-38424.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-39276.png,DHL,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-39325.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-39444.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-39883.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-40041.png,DHL,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-40113.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-40386.png,Government of Canada,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-41495.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-12/2023-07-12-41807.png,Government of Canada,AddText
Facebook,apwg451514/2023-07/2023-07-09/2023-07-09-47551.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-09/2023-07-09-47902.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-09/2023-07-09-48128.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-49709.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-50015.png,Government of Canada,AddText
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-50167.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-50321.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-55283.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-55654.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-56267.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-13/2023-07-13-56761.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-23/2023-07-23-63431.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-28/2023-07-28-69324.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-71638.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-71836.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72319.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72403.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72430.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-72816.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-25/2023-07-25-73666.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-05/2023-07-05-74961.png,"Twitter, Inc",Combination
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-78616.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-79892.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-80432.png,Facebook,TextAsLogo
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-80953.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-29/2023-07-29-81664.png,1&1 Ionos,Color
Facebook,apwg451514/2023-07/2023-07-15/2023-07-15-85577.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-15/2023-07-15-86945.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-15/2023-07-15-88224.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-18/2023-07-18-89742.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-18/2023-07-18-90773.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-16/2023-07-16-93149.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-16/2023-07-16-93592.png,LinkedIn Corporation,Combination
Facebook,apwg451514/2023-07/2023-07-16/2023-07-16-93593.png,Maersk,Shape
Instagram,apwg451514/2023-07/2023-07-04/2023-07-04-95146.png,Westpac Institutional Banking,0
AT&T,apwg451514/2023-07/2023-07-06/2023-07-06-96783.png,AT&T,Combination
Facebook,apwg451514/2023-07/2023-07-30/2023-07-30-103773.png,Maersk,Shape
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-105962.png,Uber,Combination
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-107869.png,Uber,Combination
Credit Agricole,apwg451514/2023-07/2023-07-07/2023-07-07-108846.png,DGI (French Tax Authority),Outdated
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-108936.png,Uber,Combination
Facebook,apwg451514/2023-07/2023-07-03/2023-07-03-115073.png,Wells Fargo & Company,AddText
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117135.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117680.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117725.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117962.png,postbank,AddText
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119051.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119069.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119137.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119225.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119467.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119662.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119686.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120134.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120306.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120499.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120592.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120698.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120906.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-120988.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121027.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121058.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121117.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121434.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121474.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121800.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-121831.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-122063.png,Commonwealth Bank of Australia,Case
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-122178.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-122394.png,Commonwealth Bank of Australia,ScreenshotBackground
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-122441.png,Commonwealth Bank of Australia,Case
