brand,scr_path,pred_brand
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-107810.png,dkb
Facebook,apwg451514/2023-07/2023-07-07/2023-07-07-112785.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-03/2023-07-03-113661.png,Made-In-China
Facebook,apwg451514/2023-07/2023-07-03/2023-07-03-115295.png,Made-In-China
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-116682.png,dkb
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117342.png,dkb
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117568.png,BT Group plc
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-117784.png,banco_de_occidente
Facebook,apwg451514/2023-07/2023-07-11/2023-07-11-118725.png,Webmail Provider
Facebook,apwg451514/2023-07/2023-07-24/2023-07-24-119841.png,BT Group plc
